id,algorithm,simulations,iterations,interswap,total_swap,states_visited,seed,file,burn_in,model,p,bf,theta,num_modes,temps_rf,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,start_state,reduc_constant,reduc_model,comments,Servers comments,
752,PT_IIT_Z,1,10000000,10,,,,,1,bimodal,1000,sq,0.1,5,,50,44.15443438,39.74024424,36.21951524,33.02371962,30.41298978,27.93121286,25.87099362,23.90931938,22.08940731,20.37668933,18.7987928,17.31431424,,,,,,,,,,,,,,,,,,,,,Job id 57686890 bash 8,"Timeout 12hr, id 190",
753,PT_IIT_Z,1,10000000,10,,,,,1,bimodal,1000,sq,0.1,7,,50,44.1805557,40.0631736,36.50385906,33.47715775,30.86561105,28.40326607,26.12416573,24.02794219,22.13885419,20.51956269,18.87538754,17.37807846,15.93779052,14.55210414,13.26070628,11.99596183,10.72006741,9.539441277,8.361799799,7.263778112,6.09457832,4.993087588,3.135896594,0.02230768703,,,,,,,,,Job id 57686891 bash 12,"Timeout 22.5hr, id 190",
754,PT_A_IIT,1,,300,120000,,,,1,bimodal,1000,sq,0.1,7,,50,46.46997024,43.4565053,40.8078938,38.40838106,36.29821117,34.44099696,32.70206976,31.07739028,29.59060408,28.13326436,26.77768506,25.5229696,24.33198344,23.171957,22.05135712,21.04051876,20.02428269,19.07597866,18.16581294,17.27961295,16.41733058,15.5447308,14.70710141,13.89667168,,,,,,,,,"Running in Probability, seed  251 to 300",,
755,PT_A_IIT,1,,300,100,,111,,1,bimodal,1000,sq,0.1,2,4,50,46.47763962,43.50523496,40.91359125,38.48244658,36.31702178,34.37788397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,PT_A_IIT,1,,300,150000,,,,1,bimodal,1000,sq,0.1,2,,50,46.47763962,43.50523496,40.91359125,38.48244658,36.31702178,34.37788397,,,,,,,,,,,,,,,,,,,,,,,,,,,"Like 745, but all temperatures are Rejection Free",,
757,PT_A_IIT,1,,300,120000,,,,1,bimodal,1000,sq,0.1,5,,50,46.8256255,44.07553229,41.74327109,39.63819188,37.74198929,36.02550668,34.43457296,32.93236513,31.56726122,30.24795175,29.01105341,27.84194244,,,,,,,,,,,,,,,,,,,,,"Like 746, but all temperatures are Rejection Free",,
758,PT_A_IIT,1,,300,120000,,,,1,bimodal,1000,sq,0.1,7,,50,46.46997024,43.4565053,40.8078938,38.40838106,36.29821117,34.44099696,32.70206976,31.07739028,29.59060408,28.13326436,26.77768506,25.5229696,24.33198344,23.171957,22.05135712,21.04051876,20.02428269,19.07597866,18.16581294,17.27961295,16.41733058,15.5447308,14.70710141,13.89667168,,,,,,,,,"Like 747, but all temperatures are Rejection Free",,
759,PT_A_IIT,1,,300,150000,,,,1,bimodal,1000,min,0.1,2,3,50,46.22178658,43.06727573,40.38199817,37.96047788,35.88017221,34.05100716,,,,,,,,,,,,,,,,,,,,,,,,,,,"Job Id 5469140, running in Fir",,
760,PT_A_IIT,1,,300,120000,,,,1,bimodal,1000,min,0.1,5,6,50,46.93515508,44.13792574,41.75032896,39.59930994,37.7378456,36.00396988,34.36351215,32.89520955,31.49011622,30.14075896,28.87194769,27.70824151,,,,,,,,,,,,,,,,,,,,,"Job Id 5469141, running in Fir",,
761,PT_A_IIT,1,,300,120000,,,,1,bimodal,1000,min,0.1,7,8,50,46.41714857,43.44861252,40.73297189,38.34610191,36.23869653,34.30222004,32.53682829,30.91625172,29.4397497,28.03954847,26.74457322,25.48242044,24.27581547,23.10275974,22.04523959,20.99473392,20.03706777,19.08165572,18.16586352,17.30570107,8.652850534,4.326425267,2.163212633,1.081606317,,,,,,,,,"Job Id 5469142, running in Fir",,
762,PT_A_IIT,1,,200,200000,,,,12000,bimodal,3000,sq,0.001,7,8,5000,4914.148664,4818.33327,4721.210057,4613.039178,4514.027767,4405.091502,4299.150117,4180.432621,4066.725788,3937.056328,3810.226787,3672.850558,3539.067624,3390.401413,3246.526958,3087.795673,2929.030417,2762.545014,2602.353282,2430.626566,2262.106985,2080.413361,1913.313465,1743.971479,,,,,,,,,We consider interswap so they have close number of actual jumps. Also we align the length of the burn-in,"Fir Job Id 5771200 (tronó), 5772239",
763,PT_IIT_Z,1,10000000,50,,,,,3000,bimodal,3000,sq,0.001,7,,5000,4840.165633,4634.32702,4446.670096,4256.87986,4048.310156,3845.039348,3651.975025,3468.604708,3263.804783,3060.130791,2828.329937,2588.121036,2346.95956,2126.016747,1924.502569,1678.696665,1448.147318,1174.024224,888.3879357,607.0536997,379.6845899,218.6636234,114.9029048,60.37893879,,,,,,,,,We consider interswap so they have close number of actual jumps. Also we align the length of the burn-in,"Fir Job Id 5771201 (tronó), 5772263",
764,PT_A_IIT,1,,150,200000,,,,1000,bimodal,3000,min,0.001,7,8,5000,4886.312526,4770.308347,4652.536661,4536.857195,4410.01217,4294.329514,4167.676976,4027.74876,3894.422309,3744.79866,3599.533672,3444.367656,3294.463144,3130.60804,2973.416224,2802.96759,2634.546657,2460.695532,2295.256942,2121.142927,1952.642411,1774.711852,1612.994853,1452.097828,,,,,,,,,We consider interswap so they have close number of actual jumps. Also we align the length of the burn-in,"Fir Job Id 5771202 (tronó), 5772271",
765,PT_IIT_Z,1,10000000,50,,,,,9000,bimodal,3000,min,0.001,7,,5000,4816.648889,4661.90979,4451.346447,4272.14487,4045.075515,3853.234277,3670.491275,3475.400491,3290.679005,3086.720458,2882.796555,2642.766729,2428.608168,2208.612269,2017.449049,1743.47085,1473.604176,1194.730479,950.737483,706.8520987,478.4122675,300.3964574,172.560497,90.59066952,,,,,,,,,We consider interswap so they have close number of actual jumps. Also we align the length of the burn-in,"Fir Job Id 5771203 (tronó), 5772439",
